,Label,Text,UID
243,1,HUYYYYYY Yung crush को सबी निया सकिन “ ी ’ m just waiting फॉर you ” pota i felt that हरररद .,30024
244,2,IA India आपकी शाहदत को शत शत नमन वंदे मातरम भारत माता की जा  ,19928
245,1,चावल लोग इंतहाई चावल लोग फिर आती हैं वो लोग जो 1992 की बकवास कर रहे हैं .. ये इन लोगों se  ,40753
246,1,केसरिंग turun di El Pozo jadinya bar-bar .,22514
247,1,कहने मात्र से बेंच को स्थगित कर दिया गया और फिर एक मीडिएटर को introduce कर दिया की अब sarvsah  ,14628
248,1,Ye असल में नए खियलट हैं इस्लाम ne तो taleem her मुसलमान पर फ़र्ज़ की है तालीम नहीं हो  ,34236
249,1,Hat's off यु पाजी बिना किसी डर के आप हमेशा सच को सामने लाते हो और यही का DNA  ,25608
250,2,में playing Yoosung's route हे'स सुच ा सिनेमन रोल माय हअआर्त्त बेबी बॉय MUST PROTECCCCCCC  ,12145
251,2,माय favorite being human बजरंगी सुल्तान सलमान खान फिल्म bharat 5th जून देखना न भूले ,4579
252,1,मोदीजी को धन्यावा और सुरेश प्रभुजी से प्रार्थन ? वेल please ignore that . Thanks Sushma Ma'am  ,15493
253,2,ओने kind word .. can change someone's Entire Day ..!! ी ऍम वेटिंग for योर लव n Smiles from so long A  ,9239
254,0,अग्रवाल हे was no where during elections Jaise BJP इलेक्शन जीता ये प्रकट हो गया with हिज ालतु-फ  ,37566
255,0,Fahad मुस्तफा ने pure Pakistan ko ट्रक की बाटी क पीछे लगाडीअ हैं .. और फर ये अवाम भी सुभानल मिलना कच  ,37829
256,2,- संस्कारी - बोहोत संस्कारी - फिर एते ह जो ' fuck ' ko ' फ * क ' लिखते हसू संस्कारि they are !!!,40240
257,1,मेरठ में जश्न मनाने पे जिसे मारा गया मुल्लो ने वो हिन्दू था दिल्ली में बेटी को Bchane  ,32512
