,index,Label,Text
196,393,0,@SaniyaChatterje muh khol chinaal https://t.co/MgWnknCkYA
197,395,0,@being_zahra I hate her like anything \xf0\x9f\x98\x88 she is the bighest chinaal of all time\xf0\x9f\x98\x82
198,397,2,RT @jigneshshahjain: @Prince77567092 @Ebn_Iblies00 @twofreesouls @uryan69 @bward419 @dd_dark1 @badkittysub @lookint0havefun @TheLightPole @\xe2\x80\xa6
199,399,0,@priya_hhh ooohhh yes meri randi kuttiyaaa salliii hraaaamkhorrrr chinaal
200,401,2,@Aarav90434746 @bhabhitoohot @Hotty_Girl1 @SExpertYash @pia_guha @sawantmani @thkurain546 @Sexy_SONA69\xe2\x80\xa6 https://t.co/4wHHSHWjfp
201,403,0,RT @markparker111: @ill_sia saali chinaal! Chut maari ki! Randiii! Kutti ! Le mera lund zoro me randiiiii https://t.co/Zgc2dZEw9X
202,405,2,@priya_hhh @Saleemk88256399 @shikhaask5 @ssgg4567 @khatundevi @madhurima011 @NazzSaba Kissi nhi chahiye teri chinaal\nChut chahiye
203,407,0,2
204,409,1,"RT @BSdkmc0: Mulle ke Kale Lund Ki Diwani Hui Mummy,mulle ne maa ko Chod Chod Ke Chinaal bna Diya https://t.co/ybqH4NTOOj"
205,411,0,@uksri Mai kehe Raha hu AGAR GAAND ME DUM HAI TO UNKE BEECH ME BOLEGA....TERA JOOTA MERA SIR.....TERI MAA CHODKE HA\xe2\x80\xa6 https://t.co/ezCnmrcTiQ
206,413,2,@kerempek8 @motabhia1 @RiaanG2 @Anavar51 @uryan69 @Slutmaker66 @Ipertrofia300 @VIRGIN_MONKEY_ @AssStar_0_\xe2\x80\xa6 https://t.co/cIT4uKoc0J
207,415,0,@speeedfrog @fishylone @Saahilpeerzaada @HafsaAkram15 @AryaSmilesa Bhai kya main is randi zara khan randi ko aur na\xe2\x80\xa6 https://t.co/TjGDhv9riU
208,417,0,@Randisuman Randi h Sali Chinaal
209,419,0,@SethShruti @SuperLonday Chinaal chodi k pane mat kar BKL
210,421,2,RT @jigneshshahjain: @kerempek8 @motabhia1 @RiaanG2 @Anavar51 @uryan69 @Slutmaker66 @Ipertrofia300 @VIRGIN_MONKEY_ @AssStar_0_ @PornBlowing\xe2\x80\xa6
211,423,0,@majestic_bhara @abpnewstv @karanjohar @RanveerOfficial RANDI K PILLE TERI MAA BEHEN KO KOTHE PE BECH K AAYA HU AB\xe2\x80\xa6 https://t.co/KM3j6BsvQD
212,425,0,RT @Ratansonawane1: @Lokesh28031674 Sant rampalji maharaj ke anmool vachan dekiye shadna chinaal par 7.40 se
213,427,0,Ayesha Fatima RSS ke office ki chinaal https://t.co/r6h73KqlBm
214,429,0,oohhh really meri kuttiyaa sali hraamzaddi randi kamini chinaal https://t.co/mBCnl3voli
215,431,0,@myvotetoday Is chinaal ko italy bhejo pehle
216,433,0,@CumWhore11 Apni is chinaal behan ko lund pr latka kr iski gaand chodugaa \nUchaal uchaal kr
217,435,0,@raghu16508065 Randi woh nahi teri maa hai.... mast chudwaa gayi thi us raat ko mere se tab jaake tu paida huva mer\xe2\x80\xa6 https://t.co/0czWNsXoZQ
218,437,2,@Aarav90434746 @bhabhitoohot @Hotty_Girl1 @SExpertYash @pia_guha @sawantmani @thkurain546 @Sexy_SONA69\xe2\x80\xa6 https://t.co/T4GCcovQG1
219,439,0,RT @jigneshshahjain: https://t.co/8usV9CWorY meri #Randi patni Sara ko Chinaal bana ker chod rahen ussi ke bhai dost. Imr pheche se chodra\xe2\x80\xa6
220,441,0,RT @Ratansonawane1: @The_Living_Way Dekiye sant rampalji maharaj ke anmool vachan shadna chinaal par 7.40se
221,443,0,@majestic_bhara @abpnewstv @karanjohar @RanveerOfficial 1300000000000 LOGO NE TERI MAA KI CHUT KA SEAL TODA THA TAB\xe2\x80\xa6 https://t.co/AfHjPfXRh0
222,445,0,@MinhazMerchant @ShefVaidya Chinaal merchant apply burnol
223,447,0,https://t.co/rg6zJGbOlB meri #Randi patni Sara mere office ke ek Black colleague ka lund chusne ke baad #Chinaal ki\xe2\x80\xa6 https://t.co/X1yQDdMHgJ
224,449,0,@MyloMegha Fake account chinaal..
225,451,0,@majestic_bhara @abpnewstv @karanjohar @RanveerOfficial AAJA RANDI K LADKE PAPA SE FADDA KAREGA BLOCK MAT KARNA TER\xe2\x80\xa6 https://t.co/5ywUG9HbIa
226,453,0,Meri #Randi patni sara jesse bhi chudati hai uski essa feeling deti hai jesse ke wo uski #Rakhel ho. Apni cousin ke\xe2\x80\xa6 https://t.co/qG1di1uWmD
227,455,0,@majestic_bhara @abpnewstv @karanjohar @RanveerOfficial BANDAR KA GAAND BHI TERE SE ACCHA DIKHTA HAI MADARCHOD RED\xe2\x80\xa6 https://t.co/MW9LBRa1Kp
228,457,0,@priya_hhh @rheaslut @Poonamrani1234 Vo teri gaand chategi or tu raand...haan chinaal tu saali bhen ki lodi mera la\xe2\x80\xa6 https://t.co/PQCHP1xx7k
229,459,0,@SuaveRishab @Saleemk88256399 @ssgg4567 @priya_hhh @khatundevi @madhurima011 @NazzSaba Sikh lungi chinaal maa to khud rand h
230,461,2,RT @jigneshshahjain: @Your_Next_Love @Chutaki420 @Be_Shrm1 @Meera39452960 @payalDbadass @madhurima011 @CinderellaBhabi @minnii142 @NatkhatB\xe2\x80\xa6
231,463,0,@priya_hhh Chadhugaa hi raand meri betichod ki aulaad saali aahhh\nMast chut h chinaal teri https://t.co/BN7MWjkM12
232,465,0,@Aaksh9934 @ArshiKhan_Fans Randi.\n\n Chinaal \nIsse bhi koi gandi gaali hai iss aurat ke liye..?
233,467,0,"@RoflCritic Ab teri ma Chinaal hai to usko wahich bolenge, Baap bhadwa hai to usko bhi wahich bolenge, to MM to Nup\xe2\x80\xa6 https://t.co/BQ20rHHAwd"
234,469,2,@Prince77567092 @Ebn_Iblies00 @twofreesouls @uryan69 @bward419 @dd_dark1 @badkittysub @lookint0havefun\xe2\x80\xa6 https://t.co/e2LWeUtKZC
235,471,0,https://t.co/8usV9CWorY meri #Randi patni Sara ko #Chinaal bana ker chod rahen ussi ke bhai dost. Imr pheche se cho\xe2\x80\xa6 https://t.co/fdTDol9MZn
236,473,0,@majestic_bhara @abpnewstv @karanjohar @RanveerOfficial Abey randi k pille Teri maa ki chut mein kutte Ka lawra daa\xe2\x80\xa6 https://t.co/2BoQX4Vg5w
237,475,0,"@airtelindia Bhosode k airtel behnchod,4g ki offer dikhata hai!khud k gaand k 2g v nhi hai,chutiya ulimited tatti 4\xe2\x80\xa6 https://t.co/0gJeuab1CJ"
238,477,0,@uksri Tera maa ka bhosda naa ban jaaye dhyaan rakhiyo chinaal ke
239,479,0,@RoflCritic Bohsdi ke apni chinaal ma Aur bhadwe Baap ko bhi ladwa deta beech mein... kis gutter ka critic hai tu mayeove...??
240,481,0,@Agyaatwayakti @BiggBossNewz @lostboy54 @ipriyanksharmaa Teri ma chinaal..mc k bachhe\xf0\x9f\x98\x82\xf0\x9f\x98\x82
241,483,0,"RT @Ssaniya25: PM follows people who say ""Rape kar denge"", ""Randi"", ""Chinaal"" , ""Acha hua marr gayi kutiya"" &amp; the word ""Neech"" is troubling\xe2\x80\xa6"
242,485,0,@shikhaask5 @Saleemk88256399 @ssgg4567 @priya_hhh @khatundevi @madhurima011 @NazzSaba Beej chuss chuss kar nikaal l\xe2\x80\xa6 https://t.co/cjTPKfHJmo
243,487,2,Aaj mene fir jazbaat bheje..aaj tumne fir alfaz hi samjhe..Piyush Mishra toh gazab ka talent.. \nBaaki rahi baat por\xe2\x80\xa6 https://t.co/b2orCytRni
244,489,0,"@Ridhijain01 PM follows people who say ""Rape kar denge"", ""Randi"", ""Chinaal"" , ""Acha hua marr gayi kutiya"" &amp; the wor\xe2\x80\xa6 https://t.co/bfIk5g6Qkm"
245,491,0,RT @mdaftab75578482: Mai or Meri khubsurat Randi @Ranii_meera ek dusray ko piyaar kartay huwa..sali H chinaal Meri Lund ki shuhagan jab Tak\xe2\x80\xa6
246,493,2,RT @jigneshshahjain: @shockinator2 @quiet_9090 @PawgWithaBlog @gspot1177 @swo2212 @trouble_5000 @Erotic_Pic @lyla_belle2 @worldclas_babes @\xe2\x80\xa6
247,495,0,https://t.co/gRvqq597cK  #TaqiD mere dost meri #Randi patni Sara ko #Kuttiya bana ker pheche se chod raha or uski\xe2\x80\xa6 https://t.co/a9O6CtgQuX
248,497,0,@MyloMegha @AkshithShetty93 @nitinsingh216 Chinaal how can khichdi be tasty without non veg?
249,499,0,"PM follows people who say ""Rape kar denge"", ""Randi"", ""Chinaal"" , ""Acha hua marr gayi kutiya"" &amp; the word ""Neech"" is\xe2\x80\xa6 https://t.co/IgKVL9mUjh"
250,501,0,@priya_hhh Saali lund khao chinaal...hehe
251,503,0,@Randisuman dekh meri raaand kese kake lund pr uchal rhi h tu bhen ki lodi ghasti chinaal https://t.co/u2jiEjB65k
252,505,0,"RT @jigneshshahjain: https://t.co/uuDsFfk1jo taqid meri #Randiwife Sara ko chod raha tha tabhi uski chinaal patni hamna aagai, lekin wo phi\xe2\x80\xa6"
253,507,0,@Snehaarora_90 Chinaal tu raandi hai... mein tujhe ruka sakta hu... par tu mujhe nhi..
254,509,0,@Dayweekaa @narendramodi Chinaal.... Where were you when.. 150 senior citizens were killed due to demonetisation?
255,511,2,RT @mdaftab75578482: @Rekha_hindu @Jay20779165 @sexyboy3647 @subashk62225490 @barathithasan11 @singh45115784 @cuckoldsp33 @zeba_bhabhi @Nav\xe2\x80\xa6
256,513,0,"@SirJadeja @OfficeOfRG PM @narendramodi follows people who say ""Rape kar denge"", ""Randi"", ""Chinaal"" , ""Acha hua mar\xe2\x80\xa6 https://t.co/PO5B8G5PKL"
257,515,2,@dirtyanna09 @desi_chicks @DDevilav08 @DesiNudexxx @realdesigirls @bj_fantasies @PriyankaSexy27 @cpdhandle\xe2\x80\xa6 https://t.co/lhBqeZN4hv
258,517,2,@Your_Next_Love @Chutaki420 @Be_Shrm1 @Meera39452960 @payalDbadass @madhurima011 @CinderellaBhabi @minnii142\xe2\x80\xa6 https://t.co/30cLaMZdl2
259,519,0,https://t.co/9mSR9crwex meri #Randi patni Sara porn dekhte huwe mera intezar me thi or meine apne dost #TaqiD ko bh\xe2\x80\xa6 https://t.co/1gcSIrVPfC
260,521,0,@uksri CHINAAL KE RUK TO JAA.....CHOOT MARANI KE ......RAAND KE
261,523,0,@Lokesh28031674 Sant rampalji maharaj ke anmool vachan dekiye shadna chinaal par 7.40 se
262,525,0,RT @Ratansonawane1: @SachinTendulkrG Sant rampalji maharaj ke anmool vachan dekiye shadna chinaal par 7.40 se
263,527,0,@chori_katil Raaand saali\nChinaal hi h tu bhi
264,529,0,RT @jigneshshahjain: https://t.co/9mSR9crwex meri #Randi patni Sara porn dekhte huwe mera intezar me thi or meine apne dost #TaqiD ko bheja\xe2\x80\xa6
265,531,0,@IndiaToday @News18India aapne to Chinaal ko bhi peeche chorh diya.@AMISHDEVGAN @anjanaomkashyap
266,533,0,"Salgay Fans Calling Her Randi Chinaal On Her Wedding Day, Dhobi Fans Trolling Yuvi On His Birthday \xf0\x9f\x98\x80\xf0\x9f\x98\x81\xf0\x9f\x98\x82 What Type Of Madarchod's?"
267,535,0,RT @markparker111: @sexybabyriya teri maa saali chinaal hain! Lund ko aise chodti hain ke pyaar ho jaata hain https://t.co/rxNC7tr4pC
268,537,2,RT @jigneshshahjain: @Aarav90434746 @bhabhitoohot @Hotty_Girl1 @SExpertYash @pia_guha @sawantmani @thkurain546 @Sexy_SONA69 @thecrzindian @\xe2\x80\xa6
269,539,2,@Sunitasexy69 @Poonamrani1234 @BensonLuck @sanu1975 @PandyRajni @priya_hhh @Taniya_jisel @neha272727 @SingamParam05\xe2\x80\xa6 https://t.co/zlgDPcK0Rl
270,541,2,@luvrainboww @madhurima011 @naughtyishika22 @golumolu36 @Pooja_69 @EroticRuchika @EroticSapna @NazzSaba\xe2\x80\xa6 https://t.co/LR5A9n1sVT
271,543,0,@Imtiyaj69192230 Tere lund K bhuki hai saali chinaal Kuttiya. Peshaab pine ko tayaar Tera
272,545,0,"@ashokepandit PM follows people who say ""Rape kar denge"", ""Randi"", ""Chinaal"" , ""Acha hua marr gayi kutiya"" &amp; the wo\xe2\x80\xa6 https://t.co/cNFISUUHPN"
273,547,0,@priya_hhh @ssgg4567 @khatundevi @madhurima011 @NazzSaba To khaaja bhenchod saali chinaal\nAahhhh chussti mast h tuu
274,549,0,@jaanlevadarinda @AliShahbaz1234 @SushmaSwaraj abey lund ke tope chinaal ki aulad teri behn ki chut mai hathi ka lu\xe2\x80\xa6 https://t.co/8DAXlu4ck7
275,551,0,"@RailMinIndia if you were incapable to maintain the time,you change the train timing.but you chutiyas are making us chutia"
276,553,0,RT @Parulchikaragm1: @nanditathhakur Bc.... Itna drama public ko chutia banane ke liye hai
277,555,0,@HardikPatel_ Isse air ek baat sabit hota hai ki tumlog pakistan ke saath ho...public ko chutia banana band kar haramkhor
278,557,2,@guptatripti37 @MohdSha88 @suyyashrai @lostboy54 @scorp_sid @LovelyCamell @iamkamyapunjabi @RealVinduSingh\xe2\x80\xa6 https://t.co/1dON12WHHX
279,559,0,Once a chutes always be chutia.. \xf0\x9f\x98\x87\xf0\x9f\x98\x87\xf0\x9f\x98\x87\xf0\x9f\x98\x87 https://t.co/vfvTa2wwSc
280,561,0,@kumarrajnishdp @DoctorrSays Chutia... \xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81
281,563,0,@KhabriBiggstFan @BiggBossNewz @TheRealityShows @JJROCKXX Yeh chutia tha .hai aur rehega
282,565,0,@imran313ashraf @ImranIsmailPTI teri behan di siri angraizon kai kuttai tu terai aaqa aor unki gandi aolad jo saara\xe2\x80\xa6 https://t.co/YF8b9YAxPS
283,567,0,@SshivaniDurga abey chutia auraat mana paisa boht maine rkhta h. Kam se kam spirituality ka dhong kar rhi h toh bha\xe2\x80\xa6 https://t.co/1ecrjPDVej
284,569,0,@sambitswaraj Sambit patra kya aap gobar khake aedhe kya jo aap bata rah hai modi desh k bab hai \nChutia sambit pat\xe2\x80\xa6 https://t.co/B62yVMdnfZ
285,571,2,@AamirKhan_2 Nice
286,573,2,#CongressPresidentRahulGandhi\nHahahah...\nY toh wahi hogya jaise hafeez syeed k beta atankwadi hi banega...\nWaise ga\xe2\x80\xa6 https://t.co/P4PRAAsNsm
287,575,0,"@tellychakkar @ColorsTV @BiggBoss Madharchod chutiya, issh #tellychakkar ko unfollow kro yar.... Faltu news post krta hai ye chutia"
288,577,0,@ZeeNewsHindi Wait for Dec 18th... Pappu tu hi flop Ho jayega chutia Rahul Gandhi ha ha ha
289,579,0,"No matter how good the newpaper talking, you will still find a Chutia Mantri doing Chutiyapa https://t.co/kaPe8ek8CG"
290,581,0,@meamabhishek Ye Dangu chahta bhi yahi Hai...ki log isko reply Kare.. is sale ko sab unfollow Kar do..chutia banda
291,583,0,"RT @boyfriendSobti: @starktargeryan @sayalotusnile @TheKaranPatel Hina k expressions aise h ""chutia chup Teri aukaat pata h"" \n2 minutes ka\xe2\x80\xa6"
292,585,0,@waqas__tweets Google krka books dhoondho? Chutia tu nai hogia? \xf0\x9f\x98\x82
293,587,0,Tharki budda. @DrDanish5 tum bhi IK wali rawish py chal rahay ho. Mai samjha k tum shyd sirf ZUBAN k he chutia ho l\xe2\x80\xa6 https://t.co/6xoOEQCSSl
294,589,0,RT @ArvindK53566798: @RubikaLiyaquat @wani_darshan Congrss chutia ke pass iska koi jabab nahi hai inlogo chutiyagiri ke siba aur kuch nahi\xe2\x80\xa6
295,591,0,Chutia (colloquially quoting Manish Tewari and Diggy Raja) is the only word suitable for this guy. Wonder where Pap\xe2\x80\xa6 https://t.co/nswYYIG0lS
296,593,0,Awaam to chutia hi ho gae hai unki shadi ko ly kr
297,595,0,@SourabhBhatt15 @ArvindKejriwal Aur agr chutia ho to modi jaisa..
298,597,0,RT @kbreatlee: @iamhinakhan11 Vikas is chutia too I know \xf0\x9f\x98\x82\xf0\x9f\x98\x82
299,599,0,@Maninder2331 @subhraguha1 @WithPGV @ArvindKejriwal Chutia log hahahahahaaha
300,601,0,3 Chutia Stooges!!!!!!!!!! https://t.co/ccAehhj4I1
301,603,0,"@BiggBossNewz Chutia log pehle sikh le ja k Marathi , shilpa k piche pad jaate , ab maa ko bhi ni chhoda"
302,605,0,@dhruv_rathee @Being_Humor Chutia
303,607,0,@sirhardik7773 @TheSardanaRohit @ArvindKejriwal @KapilMishraAAP Chutia ias tha wo
304,609,0,"@thetanmay @narendramodi Reech nahi, Neech hai vo.\nDesh ha chutia kaat raah hai jo."
305,611,0,@KnhaiyaKumarJNU @IndiaGiri_ chutia frog theek rehega
306,613,2,@guptatripti37 @MohdSha88 @suyyashrai @lostboy54 @scorp_sid @LovelyCamell @iamkamyapunjabi @RealVinduSingh\xe2\x80\xa6 https://t.co/DBdepP7p1w
307,615,0,@indian_vaibhav @DrogaHappu @Umar96Akmal @imVkohli @AnushkaSharma india deta h leni to usy Atii hi nahi \nchutia
308,617,0,@king_ranjhna @ArvindKejriwal Chutia.. khud school gya nhi aur baccho ko pda rha hai.. murkh hai ..
309,619,0,@Your_Daddy123 @Mes_tizo @Prncess_Shiza @lemeZain @ahsan_anwerr Aby ye kon hy chutia
310,621,0,@BJP4India @narendramodi @arunjaitley Sambit patra kya aap gobar khake aedhe kya jo aap bata rah hai modi desh k ba\xe2\x80\xa6 https://t.co/Z6i7VhMQf2
311,623,0,@iamhinakhan11 Vikas is chutia too I know \xf0\x9f\x98\x82\xf0\x9f\x98\x82
312,625,0,@Minnie_S @OfficialMeher Chutia he kya ye \xf0\x9f\x98\x82 Ldki kch b bol do bs
313,627,0,@CNNnews18 Who is this chutia??
314,629,0,Chutia @incindia spokies pimps worst than  pig soch debating on   #Media_Dera secret meating  by Gaddar PeeM&amp
315,631,0,"@theskindoctor13 @rahulkanwal @HardikPatel_ is chutia ko kisne banaya hai leader and anchor , desh ko lootne wale k\xe2\x80\xa6 https://t.co/biFxnaCnfx"
316,633,0,@shammybaweja Ache Din chutia sardar found his tounge... Traitors should be shot dead
317,635,0,@Mukul_INC @Shehzad_Ind Chutia of d year award goes to mukul singh
318,637,0,"@laluprasadrjd Modi ka dusman Pakistan kewal election ke liye Hai. Public ko chutia banana Hai. Badd me dost ,dono\xe2\x80\xa6 https://t.co/4D7Z94Zx2t"
319,639,0,@MuralikrishnaE1 @jspandey_ @Nidhi @sagarikaghose @RanaAyyub Chutia comunist aur srcular logo abhi bhi samajh me nahi ayega
320,641,2,@guptatripti37 @MohdSha88 @suyyashrai @lostboy54 @scorp_sid @LovelyCamell @iamkamyapunjabi @RealVinduSingh\xe2\x80\xa6 https://t.co/yUVLjVIT3f
321,643,0,@e_salam @lucifer_damned Chutia public to be blamed
322,645,0,@Pandey76Suresh @laluprasadrjd Nawaj sarif kay tumahare or modi ke giga lagate hai sadi me chale gaye...chutia .....
323,647,0,@SirRavishKumar Chutia
324,649,0,@TimesNow Member of chutia brigade forgot sikh massacre of 1984
325,651,0,@Achibaathaii @lemezohaib Haan sarim chutia ko barbaad kar bas \xf0\x9f\x98\x82
326,653,0,@annoyyyinglady \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 chutia spotted ....
327,655,0,RT @amitsurg: Chutia (colloquially quoting Manish Tewari and Diggy Raja) is the only word suitable for this guy. Wonder where Pappu finds s\xe2\x80\xa6
328,657,2,@PChidambaram_IN First congress told no such meeting with pak and China authority but came and later we had a meeti\xe2\x80\xa6 https://t.co/4hJDkeFvkd
329,659,0,@Your_Daddy123 @Mes_tizo @sundas_pasha @Prncess_Shiza @lemeZain @ahsan_anwerr Tu to hy e chutia
330,661,0,@RubikaLiyaquat @wani_darshan Congrss chutia ke pass iska koi jabab nahi hai inlogo chutiyagiri ke siba aur kuch nahi aata hai
331,663,0,"How long #ModiSarkar bear chutia BJP YashwantSinha  Defends Mani Shankar Aiyar, Calls Pakistan Conspiracy Allegation 'Absurd'?"
332,665,0,@OfficeOfRG Tax chori kar ke govt ok bahut din chutia banaya. Ab raste me aa gaye sab chor log. Papu brigade bana r\xe2\x80\xa6 https://t.co/c0ZA5PJoTy
333,667,0,@KapilSibal Chutia had not seen empty vote in Delhi.have not feel ashamed f
334,669,0,@sambitswaraj apki debates dekhi...apse bada chutia nahi dekha ajtak
335,671,0,@ArlengHanse @CNNnews18 Oho chutia
336,673,0,@aayushi9996 He is both Chutia &amp
337,675,0,@mevani_jignesh chutia
338,677,0,@dhruv_rathee Kt gya chutia
339,679,0,Chutia bna gya is qaum ko wo bhi jo is IQ k sath https://t.co/Z2aFAuEuGo
340,681,0,@KamalRKaan Sirji...Bahut bahut bahut badi chutia picture banai.....Kaun tha banaane wala bada waisey
341,683,0,@sanjeevbhobia @kmayank151 @Ridhijain01 @OfficeOfRG Or sun itna chutia chutia chilla rahe ho sari duniya chut se ni\xe2\x80\xa6 https://t.co/dkpFaynEFJ
342,685,0,@Shehzad_Ind Chutia
343,687,0,@moronhumor Chutia raghu
344,689,0,@ExMCX Chatur means clever that I am but chutia means stupid that what you all are
345,691,0,RT @iharisjaved: Awaam to chutia hi ho gae hai unki shadi ko ly kr
346,693,0,@sardesairajdeep @PMOIndia Chup kar chutia
347,695,0,@OfficeOfRG Chutia I asked one question what your mother and Shindi was doing in front of IIT. Is protection used
348,697,0,#Kanhaiyakumar agar tu yeh padh raha hai toh sun be chutia tu jaha bol im ready to debate wid u and terese bhi jyaa\xe2\x80\xa6 https://t.co/TcWPlHrLZP
349,699,0,@AkshayChakkaa @TunishYadav @Rajvikrm098765 @akshaykumar Are Gb Road Mai Pada huye randi ke beto \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\n\nGhasti ke londo
350,701,0,@chutiyaland @RajKPatel6 @ModiLeDubega Hahahahah TERE GAY TATTE DI MA NU SPIDER MAN BANKE BUILDING TO LATKA LE LUN\xe2\x80\xa6 https://t.co/SXJmNOvuFJ
351,703,2,OMG! You have to see this. #BIGOLIVE &gt
352,705,2,OMG! You have to see this. #BIGOLIVE &gt
353,707,0,@HumApkaSubKuch tu kia ghasti aurto ki trhn dosrou k tweets py mazy lay RHA h lun k sir
354,709,0,@ShkhRasheed Taryi ghasti behen ko chodon sarya padal haj tum ny he kiya houya hyan tarya barya mea log batatya hya\xe2\x80\xa6 https://t.co/SfA0arYGjX
355,711,0,@suhanitrivedi01 aajaa bhen ki lodi ghasti raand..teraa muhh chodne me mazza aayga https://t.co/ke0EUFb6F8
356,713,0,"RT @missSanskari: Car me masti, ban k ghasti. https://t.co/sIAKrIIgxv"
357,715,0,Is behan ki Lodi ghasti Ko kal 200rs me Iske ghar me choda hai sali Ko gaand marane ka bahut sauk hai https://t.co/5apt9LYs4O
358,717,0,@mubasherlucman Ishatehari now becoming GHASTI but not allowed to travel t Pakistan
359,719,0,@WaleedZarak @WajSKhan Ghasti ko sikha deti
360,721,0,@hwn60 @ImranKhanPTI Abay ghasti ma k lun tawaif k khandan k apni maa ko bhaijday aisa mufta milayga
361,723,0,@ugly_jallad @TasnimPorijol13 @ColorsTV Abe dheele lund ki paidaishhh....hina hi jitegi Teri ghasti shilpa waise hi\xe2\x80\xa6 https://t.co/dZSuSp4Kyf
362,725,0,@aleemkhan_pti Taryi behen ki phudi kutti ki olad tum behen ky lorya 1 mna ki seat nai ly sakhtya aour ns 2 coror v\xe2\x80\xa6 https://t.co/8H3RKKJ8ms
363,727,0,@khatundevi Dekh bhen ki lodi ghasti raand kese lund pr uchalti h https://t.co/IcSzNcBlKD
364,729,0,@VasundharaBJP Vikas tere bhosde ka ho raha hai ghasti
365,731,0,@khatundevi Too khaajaa ise meri ghasti raand https://t.co/qS6hqmytW8
366,733,0,@ShireenMazari1 Dono maa beti ghasti Hain just bc
367,735,0,@priya_hhh @rheaslut @Poonamrani1234 Aahhh ohhh yeahhh meri ghasti raand https://t.co/jLD29fFoHg
368,737,0,@chutiyaland @RajKPatel6 @ModiLeDubega Dusra da ni pata par teri ghasti maa nu ta kadke LUN MARNAAA
369,739,0,@UmarCheema1 Oye ghasti ma k lun kisi khusri k bachay when the adalat had Iftikhar chaudry u were behind that corru\xe2\x80\xa6 https://t.co/xGdup2Kn6U
370,741,0,@MJibranNasir @ImaanZHazir I Just Want To Say You Just One Word........................Ghasti..
371,743,2,OMG! You have to see this. #BIGOLIVE &gt
372,745,0,@AyeshaGuIaIai Sali bina bra kay doodh tum dikhati ho duniya ko aur kehri ho kay harras karta hai .... ghasti ko ha\xe2\x80\xa6 https://t.co/pBBB9UWEvL
373,747,0,+923345092514 my IMO num kinjri wife r ghasti and randiyo k lye Mera lulla avail now on the video call r Jo koye ap\xe2\x80\xa6 https://t.co/dDcXapV3CY
374,749,0,@RandiKhanaa @246Abhishek Mast chudakar n ghasti hoti hi sardariya.sali tight khpro me chuchi tani hui rakhti hi.ha\xe2\x80\xa6 https://t.co/ITyIPzeRa8
